record_type,seed,family,axis,component,level,value,class_index,f1,target_positive,predicted_positive,diagnostic
rationale_class,46,brightness,R,joint_rationale,1,,7,0.718609865470852,1037,747,
rationale_class,46,brightness,R,joint_rationale,1,,8,0.0,89,0,
rationale_class,46,brightness,R,joint_rationale,1,,9,0.0,29,0,
rationale_class,46,brightness,R,joint_rationale,1,,10,0.0,136,0,
rationale_class,46,brightness,R,joint_rationale,1,,11,0.0,68,0,
rationale_class,46,brightness,R,joint_rationale,1,,12,0.0,23,0,
rationale_class,46,brightness,R,joint_rationale,1,,13,0.0,175,0,
rationale_class,46,brightness,R,joint_rationale,1,,14,0.0,69,0,
rationale_class,46,brightness,R,joint_rationale,1,,15,0.42705786471067647,860,367,
rationale_class,46,brightness,R,joint_rationale,1,,16,0.32189542483660133,897,327,
rationale_class,46,brightness,R,joint_rationale,1,,17,0.2788671023965142,713,205,
rationale_class,46,brightness,R,joint_rationale,1,,18,0.6016182770109472,1182,919,
rationale_class,46,brightness,R,joint_rationale,1,,19,0.15889830508474576,826,118,
rationale_class,46,brightness,R,joint_rationale,1,,20,0.2275449101796407,403,98,
action_class,46,brightness,A,action_only,2,,0,0.7952802359882006,2484,2601,
action_class,46,brightness,A,action_only,2,,1,0.75365141187926,2103,2005,
action_class,46,brightness,A,action_only,2,,2,0.5838011226944667,1225,1269,
action_class,46,brightness,A,action_only,2,,3,0.5968961400716275,1339,1174,
safety_diagnostic,46,brightness,S,action_only,2,0.3851834397383378,,,,,tie_averaged_aurc
safety_diagnostic,46,brightness,S,action_only,2,0.38519358907837264,,,,,canonical_stable_aurc
safety_diagnostic,46,brightness,S,action_only,2,0.4880546075085324,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,brightness,S,action_only,2,0.6717724753116162,,,,,correctness_auroc
safety_diagnostic,46,brightness,S,action_only,2,0.32350892853807395,,,,,ece
safety_diagnostic,46,brightness,S,action_only,2,0.5185429010313803,,,,,exact_set_error_rate
safety_diagnostic,46,brightness,S,action_only,2,0.26153846153846155,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,brightness,S,action_only,2,0.7934065934065934,,,,,lowest_confidence_decile_error_rate
action_class,46,brightness,A,joint,2,,0,0.8129860031104199,2484,2660,
action_class,46,brightness,A,joint,2,,1,0.7607981813589291,2103,1856,
action_class,46,brightness,A,joint,2,,2,0.5437832607643929,1225,842,
action_class,46,brightness,A,joint,2,,3,0.6115563053563897,1339,1032,
safety_diagnostic,46,brightness,S,joint,2,0.34212818277778634,,,,,tie_averaged_aurc
safety_diagnostic,46,brightness,S,joint,2,0.34215559874139023,,,,,canonical_stable_aurc
safety_diagnostic,46,brightness,S,joint,2,0.45343734763529986,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,brightness,S,joint,2,0.6722482354302465,,,,,correctness_auroc
safety_diagnostic,46,brightness,S,joint,2,0.2846787884225591,,,,,ece
safety_diagnostic,46,brightness,S,joint,2,0.4827737546631556,,,,,exact_set_error_rate
safety_diagnostic,46,brightness,S,joint,2,0.1978021978021978,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,brightness,S,joint,2,0.7472527472527473,,,,,lowest_confidence_decile_error_rate
rationale_class,46,brightness,R,joint_rationale,2,,0,0.636151019044437,1574,1419,
rationale_class,46,brightness,R,joint_rationale,2,,1,0.4460694698354662,667,427,
rationale_class,46,brightness,R,joint_rationale,2,,2,0.3090332805071315,941,321,
rationale_class,46,brightness,R,joint_rationale,2,,3,0.6180443003781739,1083,768,
rationale_class,46,brightness,R,joint_rationale,2,,4,0.4218009478672986,302,120,
rationale_class,46,brightness,R,joint_rationale,2,,5,0.0,39,0,
rationale_class,46,brightness,R,joint_rationale,2,,6,0.0,34,0,
rationale_class,46,brightness,R,joint_rationale,2,,7,0.723309111235327,1037,752,
rationale_class,46,brightness,R,joint_rationale,2,,8,0.0,89,0,
rationale_class,46,brightness,R,joint_rationale,2,,9,0.0,29,0,
rationale_class,46,brightness,R,joint_rationale,2,,10,0.0,136,0,
rationale_class,46,brightness,R,joint_rationale,2,,11,0.0,68,0,
rationale_class,46,brightness,R,joint_rationale,2,,12,0.0,23,0,
rationale_class,46,brightness,R,joint_rationale,2,,13,0.0,175,0,
rationale_class,46,brightness,R,joint_rationale,2,,14,0.0,69,0,
rationale_class,46,brightness,R,joint_rationale,2,,15,0.42787682333873583,860,374,
rationale_class,46,brightness,R,joint_rationale,2,,16,0.3155299917830731,897,320,
rationale_class,46,brightness,R,joint_rationale,2,,17,0.27759562841530055,713,202,
rationale_class,46,brightness,R,joint_rationale,2,,18,0.600764087870105,1182,912,
rationale_class,46,brightness,R,joint_rationale,2,,19,0.15581643543223053,826,111,
rationale_class,46,brightness,R,joint_rationale,2,,20,0.2345924453280318,403,100,
action_class,46,brightness,A,action_only,3,,0,0.7972495088408644,2484,2606,
action_class,46,brightness,A,action_only,3,,1,0.7530443253774963,2103,2003,
action_class,46,brightness,A,action_only,3,,2,0.5810865191146881,1225,1260,
action_class,46,brightness,A,action_only,3,,3,0.5974743488555643,1339,1195,
safety_diagnostic,46,brightness,S,action_only,3,0.3907757435321648,,,,,tie_averaged_aurc
safety_diagnostic,46,brightness,S,action_only,3,0.3907790935030285,,,,,canonical_stable_aurc
safety_diagnostic,46,brightness,S,action_only,3,0.4902486591906387,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,brightness,S,action_only,3,0.6691507326779135,,,,,correctness_auroc
safety_diagnostic,46,brightness,S,action_only,3,0.32440786581191333,,,,,ece
safety_diagnostic,46,brightness,S,action_only,3,0.5207373271889401,,,,,exact_set_error_rate
safety_diagnostic,46,brightness,S,action_only,3,0.2549450549450549,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,brightness,S,action_only,3,0.7956043956043956,,,,,lowest_confidence_decile_error_rate
action_class,46,brightness,A,joint,3,,0,0.8118310955438801,2484,2655,
action_class,46,brightness,A,joint,3,,1,0.7612090680100756,2103,1867,
action_class,46,brightness,A,joint,3,,2,0.5555555555555556,1225,863,
action_class,46,brightness,A,joint,3,,3,0.6139613120269134,1339,1039,
safety_diagnostic,46,brightness,S,joint,3,0.3419022019182257,,,,,tie_averaged_aurc
safety_diagnostic,46,brightness,S,joint,3,0.34191527634829727,,,,,canonical_stable_aurc
safety_diagnostic,46,brightness,S,joint,3,0.4522184300341297,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,brightness,S,joint,3,0.671506419826814,,,,,correctness_auroc
safety_diagnostic,46,brightness,S,joint,3,0.2820950591680443,,,,,ece
safety_diagnostic,46,brightness,S,joint,3,0.48123765635286375,,,,,exact_set_error_rate
safety_diagnostic,46,brightness,S,joint,3,0.2043956043956044,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,brightness,S,joint,3,0.7428571428571429,,,,,lowest_confidence_decile_error_rate
rationale_class,46,brightness,R,joint_rationale,3,,0,0.636030636030636,1574,1429,
rationale_class,46,brightness,R,joint_rationale,3,,1,0.4392956441149212,667,412,
rationale_class,46,brightness,R,joint_rationale,3,,2,0.30950510604870385,941,332,
rationale_class,46,brightness,R,joint_rationale,3,,3,0.6176311519740401,1083,766,
rationale_class,46,brightness,R,joint_rationale,3,,4,0.41706161137440756,302,120,
rationale_class,46,brightness,R,joint_rationale,3,,5,0.0,39,0,
rationale_class,46,brightness,R,joint_rationale,3,,6,0.0,34,0,
rationale_class,46,brightness,R,joint_rationale,3,,7,0.7157303370786516,1037,743,
rationale_class,46,brightness,R,joint_rationale,3,,8,0.0,89,0,
rationale_class,46,brightness,R,joint_rationale,3,,9,0.0,29,0,
rationale_class,46,brightness,R,joint_rationale,3,,10,0.0,136,0,
rationale_class,46,brightness,R,joint_rationale,3,,11,0.0,68,0,
rationale_class,46,brightness,R,joint_rationale,3,,12,0.0,23,0,
rationale_class,46,brightness,R,joint_rationale,3,,13,0.0,175,0,
rationale_class,46,brightness,R,joint_rationale,3,,14,0.0,69,0,
rationale_class,46,brightness,R,joint_rationale,3,,15,0.43785084202085006,860,387,
rationale_class,46,brightness,R,joint_rationale,3,,16,0.3104872006606111,897,314,
rationale_class,46,brightness,R,joint_rationale,3,,17,0.27759562841530055,713,202,
rationale_class,46,brightness,R,joint_rationale,3,,18,0.5998089780324737,1182,912,
rationale_class,46,brightness,R,joint_rationale,3,,19,0.15991471215351813,826,112,
rationale_class,46,brightness,R,joint_rationale,3,,20,0.23856858846918488,403,100,
action_class,46,brightness,A,action_only,4,,0,0.7981257321358844,2484,2638,
action_class,46,brightness,A,action_only,4,,1,0.7548182483532568,2103,1996,
action_class,46,brightness,A,action_only,4,,2,0.5769385295299317,1225,1264,
action_class,46,brightness,A,action_only,4,,3,0.5916045508042369,1339,1210,
safety_diagnostic,46,brightness,S,action_only,4,0.4010187240146354,,,,,tie_averaged_aurc
safety_diagnostic,46,brightness,S,action_only,4,0.40103213893758743,,,,,canonical_stable_aurc
safety_diagnostic,46,brightness,S,action_only,4,0.49439297903461726,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,brightness,S,action_only,4,0.6628274874289171,,,,,correctness_auroc
safety_diagnostic,46,brightness,S,action_only,4,0.3279121860663928,,,,,ece
safety_diagnostic,46,brightness,S,action_only,4,0.5257845073513276,,,,,exact_set_error_rate
safety_diagnostic,46,brightness,S,action_only,4,0.29010989010989013,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,brightness,S,action_only,4,0.8087912087912088,,,,,lowest_confidence_decile_error_rate
action_class,46,brightness,A,joint,4,,0,0.8105590062111802,2484,2668,
action_class,46,brightness,A,joint,4,,1,0.7534907336887535,2103,1836,
action_class,46,brightness,A,joint,4,,2,0.5608011444921316,1225,872,
action_class,46,brightness,A,joint,4,,3,0.6122961104140527,1339,1052,
safety_diagnostic,46,brightness,S,joint,4,0.34471917791267115,,,,,tie_averaged_aurc
safety_diagnostic,46,brightness,S,joint,4,0.34472780878128495,,,,,canonical_stable_aurc
safety_diagnostic,46,brightness,S,joint,4,0.45343734763529986,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,brightness,S,joint,4,0.6688667568456785,,,,,correctness_auroc
safety_diagnostic,46,brightness,S,joint,4,0.28281743238194024,,,,,ece
safety_diagnostic,46,brightness,S,joint,4,0.4825543120473996,,,,,exact_set_error_rate
safety_diagnostic,46,brightness,S,joint,4,0.2043956043956044,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,brightness,S,joint,4,0.7450549450549451,,,,,lowest_confidence_decile_error_rate
rationale_class,46,brightness,R,joint_rationale,4,,0,0.6271637816245007,1574,1430,
rationale_class,46,brightness,R,joint_rationale,4,,1,0.44299065420560746,667,403,
rationale_class,46,brightness,R,joint_rationale,4,,2,0.3129890453834116,941,337,
rationale_class,46,brightness,R,joint_rationale,4,,3,0.6178686759956943,1083,775,
rationale_class,46,brightness,R,joint_rationale,4,,4,0.419811320754717,302,122,
rationale_class,46,brightness,R,joint_rationale,4,,5,0.0,39,0,
rationale_class,46,brightness,R,joint_rationale,4,,6,0.0,34,0,
rationale_class,46,brightness,R,joint_rationale,4,,7,0.7087323943661972,1037,738,
rationale_class,46,brightness,R,joint_rationale,4,,8,0.0,89,0,
rationale_class,46,brightness,R,joint_rationale,4,,9,0.0,29,0,
rationale_class,46,brightness,R,joint_rationale,4,,10,0.0,136,0,
rationale_class,46,brightness,R,joint_rationale,4,,11,0.0,68,0,
rationale_class,46,brightness,R,joint_rationale,4,,12,0.0,23,0,
rationale_class,46,brightness,R,joint_rationale,4,,13,0.0,175,0,
rationale_class,46,brightness,R,joint_rationale,4,,14,0.0,69,0,
rationale_class,46,brightness,R,joint_rationale,4,,15,0.4334661354581673,860,395,
rationale_class,46,brightness,R,joint_rationale,4,,16,0.305,897,303,
rationale_class,46,brightness,R,joint_rationale,4,,17,0.27262813522355506,713,204,
rationale_class,46,brightness,R,joint_rationale,4,,18,0.5975261655566128,1182,920,
rationale_class,46,brightness,R,joint_rationale,4,,19,0.14439655172413793,826,102,
rationale_class,46,brightness,R,joint_rationale,4,,20,0.2275449101796407,403,98,
action_class,46,blur,A,action_only,0,,0,0.8010154266744777,2484,2637,
action_class,46,blur,A,action_only,0,,1,0.7534246575342466,2103,1985,
action_class,46,blur,A,action_only,0,,2,0.5829991980753809,1225,1269,
action_class,46,blur,A,action_only,0,,3,0.5972166998011929,1339,1176,
safety_diagnostic,46,blur,S,action_only,0,0.3858869427116967,,,,,tie_averaged_aurc
safety_diagnostic,46,blur,S,action_only,0,0.38590374051112847,,,,,canonical_stable_aurc
safety_diagnostic,46,blur,S,action_only,0,0.48659190638712824,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,blur,S,action_only,0,0.6703146724363684,,,,,correctness_auroc
safety_diagnostic,46,blur,S,action_only,0,0.32320952659117813,,,,,ece
safety_diagnostic,46,blur,S,action_only,0,0.5167873601053324,,,,,exact_set_error_rate
safety_diagnostic,46,blur,S,action_only,0,0.25274725274725274,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,blur,S,action_only,0,0.789010989010989,,,,,lowest_confidence_decile_error_rate
action_class,46,blur,A,joint,0,,0,0.8140527950310559,2484,2668,
action_class,46,blur,A,joint,0,,1,0.7587952417109592,2103,1848,
action_class,46,blur,A,joint,0,,2,0.546692607003891,1225,831,
action_class,46,blur,A,joint,0,,3,0.6104281475201356,1339,1020,
safety_diagnostic,46,blur,S,joint,0,0.3408574634717932,,,,,tie_averaged_aurc
safety_diagnostic,46,blur,S,joint,0,0.3408557621801786,,,,,canonical_stable_aurc
safety_diagnostic,46,blur,S,joint,0,0.4500243783520234,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,blur,S,joint,0,0.6744021122794566,,,,,correctness_auroc
safety_diagnostic,46,blur,S,joint,0,0.2843486672811002,,,,,ece
safety_diagnostic,46,blur,S,joint,0,0.48211542681588765,,,,,exact_set_error_rate
safety_diagnostic,46,blur,S,joint,0,0.2,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,blur,S,joint,0,0.7714285714285715,,,,,lowest_confidence_decile_error_rate
rationale_class,46,blur,R,joint_rationale,0,,0,0.6333109469442579,1574,1404,
rationale_class,46,blur,R,joint_rationale,0,,1,0.4578096947935368,667,447,
rationale_class,46,blur,R,joint_rationale,0,,2,0.2946357085668535,941,308,
rationale_class,46,blur,R,joint_rationale,0,,3,0.6072210065645515,1083,745,
rationale_class,46,blur,R,joint_rationale,0,,4,0.4339622641509434,302,122,
rationale_class,46,blur,R,joint_rationale,0,,5,0.0,39,0,
rationale_class,46,blur,R,joint_rationale,0,,6,0.0,34,0,
rationale_class,46,blur,R,joint_rationale,0,,7,0.7137210615471485,1037,734,
rationale_class,46,blur,R,joint_rationale,0,,8,0.0,89,0,
rationale_class,46,blur,R,joint_rationale,0,,9,0.0,29,0,
rationale_class,46,blur,R,joint_rationale,0,,10,0.0,136,0,
rationale_class,46,blur,R,joint_rationale,0,,11,0.0,68,0,
rationale_class,46,blur,R,joint_rationale,0,,12,0.0,23,0,
rationale_class,46,blur,R,joint_rationale,0,,13,0.0,175,0,
rationale_class,46,blur,R,joint_rationale,0,,14,0.0,69,0,
rationale_class,46,blur,R,joint_rationale,0,,15,0.42165709598031176,860,359,
rationale_class,46,blur,R,joint_rationale,0,,16,0.3278955954323002,897,329,
rationale_class,46,blur,R,joint_rationale,0,,17,0.27729257641921395,713,203,
rationale_class,46,blur,R,joint_rationale,0,,18,0.5993330157217722,1182,917,
rationale_class,46,blur,R,joint_rationale,0,,19,0.1643835616438356,826,123,
rationale_class,46,blur,R,joint_rationale,0,,20,0.23107569721115537,403,99,
action_class,46,blur,A,action_only,1,,0,0.7978765237907983,2484,2602,
action_class,46,blur,A,action_only,1,,1,0.755002440214739,2103,1995,
action_class,46,blur,A,action_only,1,,2,0.5848,1225,1275,
action_class,46,blur,A,action_only,1,,3,0.5997610513739546,1339,1172,
safety_diagnostic,46,blur,S,action_only,1,0.38669942416721764,,,,,tie_averaged_aurc
safety_diagnostic,46,blur,S,action_only,1,0.386710672143637,,,,,canonical_stable_aurc
safety_diagnostic,46,blur,S,action_only,1,0.48659190638712824,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,blur,S,action_only,1,0.6684488137658692,,,,,correctness_auroc
safety_diagnostic,46,blur,S,action_only,1,0.32231007663095024,,,,,ece
safety_diagnostic,46,blur,S,action_only,1,0.5161290322580645,,,,,exact_set_error_rate
safety_diagnostic,46,blur,S,action_only,1,0.2571428571428571,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,blur,S,action_only,1,0.7824175824175824,,,,,lowest_confidence_decile_error_rate
action_class,46,blur,A,joint,1,,0,0.8153337225141079,2484,2655,
action_class,46,blur,A,joint,1,,1,0.7600806451612904,2103,1865,
action_class,46,blur,A,joint,1,,2,0.546875,1225,823,
action_class,46,blur,A,joint,1,,3,0.6097664543524416,1339,1016,
safety_diagnostic,46,blur,S,joint,1,0.34007904648418474,,,,,tie_averaged_aurc
safety_diagnostic,46,blur,S,joint,1,0.3401043719734754,,,,,canonical_stable_aurc
safety_diagnostic,46,blur,S,joint,1,0.4490492442710873,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,blur,S,joint,1,0.6717835927295739,,,,,correctness_auroc
safety_diagnostic,46,blur,S,joint,1,0.2814705250545159,,,,,ece
safety_diagnostic,46,blur,S,joint,1,0.4799210006583278,,,,,exact_set_error_rate
safety_diagnostic,46,blur,S,joint,1,0.1978021978021978,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,blur,S,joint,1,0.7582417582417582,,,,,lowest_confidence_decile_error_rate
rationale_class,46,blur,R,joint_rationale,1,,0,0.6332543176430748,1574,1379,
rationale_class,46,blur,R,joint_rationale,1,,1,0.4594835262689225,667,456,
rationale_class,46,blur,R,joint_rationale,1,,2,0.29587712206952305,941,296,
rationale_class,46,blur,R,joint_rationale,1,,3,0.6120455778621813,1083,760,
rationale_class,46,blur,R,joint_rationale,1,,4,0.4265402843601896,302,120,
rationale_class,46,blur,R,joint_rationale,1,,5,0.0,39,0,
rationale_class,46,blur,R,joint_rationale,1,,6,0.0,34,0,
rationale_class,46,blur,R,joint_rationale,1,,7,0.7148503670242801,1037,734,
rationale_class,46,blur,R,joint_rationale,1,,8,0.0,89,0,
rationale_class,46,blur,R,joint_rationale,1,,9,0.0,29,0,
rationale_class,46,blur,R,joint_rationale,1,,10,0.0,136,0,
rationale_class,46,blur,R,joint_rationale,1,,11,0.0,68,0,
rationale_class,46,blur,R,joint_rationale,1,,12,0.0,23,0,
rationale_class,46,blur,R,joint_rationale,1,,13,0.0,175,0,
rationale_class,46,blur,R,joint_rationale,1,,14,0.0,69,0,
rationale_class,46,blur,R,joint_rationale,1,,15,0.42424242424242425,860,361,
rationale_class,46,blur,R,joint_rationale,1,,16,0.32682926829268294,897,333,
